,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
23881,23881,23881,1.55,Ideal,E,VS2,61.9,55.0,7.46,7.43,4.6,15488
23882,23882,23882,0.9,Premium,F,SI2,62.0,59.0,6.16,6.13,3.8,3519
23883,23883,23883,0.35,Ideal,E,VS2,61.1,57.0,4.53,4.57,2.78,791
23884,23884,23884,1.0,Very Good,D,SI1,63.1,57.0,6.34,6.29,3.97,5111
23885,23885,23885,1.02,Very Good,G,VS1,62.5,58.0,6.46,6.43,4.03,6659
23886,23886,23886,1.01,Premium,G,VS1,62.3,58.0,6.44,6.39,4.0,6069
23887,23887,23887,0.32,Ideal,I,VVS1,62.5,55.0,4.43,4.46,2.77,530
23888,23888,23888,1.06,Ideal,G,VVS2,61.5,57.0,6.59,6.54,4.03,8364
23889,23889,23889,1.01,Premium,G,VS2,62.3,58.0,6.39,6.42,3.99,5867
23890,23890,23890,0.31,Premium,H,VS1,61.9,58.0,4.31,4.32,2.67,544
23891,23891,23891,0.7,Ideal,F,SI1,61.0,55.0,5.7,5.76,3.5,2247
23892,23892,23892,0.5,Very Good,H,SI2,63.4,57.0,5.14,5.05,3.23,919
23893,23893,23893,1.0,Premium,G,VS2,60.3,60.0,6.42,6.47,3.88,5445
23894,23894,23894,0.51,Ideal,F,SI1,61.6,56.0,5.17,5.14,3.17,1356
23895,23895,23895,0.23,Very Good,G,VS1,60.2,60.0,3.95,3.99,2.4,404
23896,23896,23896,0.91,Very Good,E,SI2,62.6,55.0,6.2,6.23,3.88,4029
23897,23897,23897,0.35,Ideal,E,SI1,60.2,57.0,4.57,4.59,2.74,720
23898,23898,23898,0.9,Ideal,G,VS2,62.3,54.0,6.2,6.22,3.86,4739
23899,23899,23899,0.38,Ideal,G,VS1,62.0,55.0,4.65,4.64,2.87,852
23900,23900,23900,2.03,Very Good,D,SI2,62.7,60.0,8.03,7.94,5.02,18120
23901,23901,23901,0.41,Ideal,D,VS2,60.7,56.0,4.85,4.82,2.93,985
23902,23902,23902,0.32,Premium,G,VVS2,62.1,59.0,4.39,4.37,2.72,936
23903,23903,23903,1.51,Good,E,SI1,61.4,57.0,7.31,7.38,4.5,11873
23904,23904,23904,0.71,Ideal,H,VVS2,61.7,58.0,5.68,5.72,3.52,2587
23905,23905,23905,0.33,Ideal,H,VVS1,62.1,54.0,4.44,4.48,2.77,744
23906,23906,23906,1.56,Ideal,G,VS2,62.4,55.0,7.35,7.38,4.6,13182
23907,23907,23907,1.5,Ideal,H,SI1,62.3,56.0,7.28,7.32,4.55,7665
23908,23908,23908,0.31,Ideal,G,VS1,63.0,56.0,4.33,4.29,2.71,802
23909,23909,23909,0.35,Ideal,H,VS1,62.4,55.0,4.51,4.53,2.82,703
23910,23910,23910,0.54,Ideal,F,VS2,60.9,56.0,5.25,5.3,3.22,1752
23911,23911,23911,0.32,Ideal,H,VS2,62.1,57.0,4.4,4.38,2.72,648
23912,23912,23912,0.42,Ideal,D,VS2,62.2,53.0,4.82,4.85,3.0,918
23913,23913,23913,0.3,Premium,J,VS1,62.3,62.0,4.28,4.25,2.66,506
23914,23914,23914,0.7,Very Good,F,SI2,61.9,59.0,5.64,5.69,3.5,2184
23915,23915,23915,0.42,Ideal,G,VVS2,62.2,56.0,4.83,4.8,2.99,1138
23916,23916,23916,0.27,Ideal,G,VVS2,62.4,53.0,4.12,4.16,2.59,590
23917,23917,23917,0.57,Ideal,E,SI1,62.1,55.0,5.35,5.32,3.31,2039
23918,23918,23918,0.3,Ideal,I,VVS2,60.0,60.0,4.32,4.35,2.6,675
23919,23919,23919,0.9,Premium,H,SI1,62.3,60.0,6.15,6.18,3.83,3603
23920,23920,23920,0.74,Ideal,G,SI2,60.9,55.0,5.89,5.85,3.57,2146
23921,23921,23921,0.38,Ideal,D,SI1,62.0,54.0,4.69,4.66,2.9,841
23922,23922,23922,1.11,Ideal,I,SI2,62.1,56.0,6.59,6.64,4.11,3833
23923,23923,23923,0.52,Ideal,D,VS2,62.9,57.0,5.15,5.07,3.22,1838
23924,23924,23924,0.3,Ideal,G,VVS2,61.1,56.0,4.31,4.33,2.64,878
23925,23925,23925,1.2,Good,H,SI1,63.7,55.0,6.64,6.71,4.26,5773
23926,23926,23926,0.75,Very Good,H,VS2,61.9,58.0,5.81,5.86,3.61,2671
23927,23927,23927,0.41,Ideal,H,VVS2,62.1,56.0,4.75,4.78,2.96,1117
23928,23928,23928,1.53,Ideal,E,SI1,61.4,57.0,7.39,7.45,4.56,12717
23929,23929,23929,1.01,Premium,G,VS2,62.2,60.0,6.37,6.35,3.96,6018
23930,23930,23930,1.22,Premium,J,VS1,60.8,59.0,6.93,6.87,4.19,5618
23931,23931,23931,1.56,Ideal,J,VS1,62.3,56.0,7.38,7.44,4.61,8529
23932,23932,23932,0.38,Ideal,E,VVS1,61.9,54.4,4.7,4.67,2.9,1000
23933,23933,23933,0.34,Premium,F,VS2,61.8,59.0,4.46,4.43,2.74,880
23934,23934,23934,0.24,Very Good,D,VS2,62.5,56.0,3.98,4.02,2.5,403
23935,23935,23935,1.17,Ideal,G,VS2,59.5,62.0,6.79,6.86,4.07,7295
23936,23936,23936,1.09,Ideal,F,VS1,62.1,54.0,6.59,6.64,4.12,9030
23937,23937,23937,1.01,Very Good,F,SI1,63.9,55.0,6.38,6.33,4.06,5436
23938,23938,23938,0.24,Ideal,F,IF,62.4,57.0,3.96,4.0,2.48,557
23939,23939,23939,1.13,Premium,H,VS2,60.0,59.0,6.84,6.76,4.06,5620
23940,23940,23940,0.3,Premium,G,VVS2,60.0,59.0,4.36,4.38,2.62,819
23941,23941,23941,1.01,Very Good,E,VS1,63.3,59.0,6.34,6.38,4.02,7134
23942,23942,23942,0.46,Very Good,E,VS2,61.0,58.0,4.95,4.99,3.05,1354
23943,23943,23943,0.53,Premium,G,VS1,62.2,58.0,5.16,5.13,3.21,1659
23944,23944,23944,0.3,Very Good,H,VVS2,62.4,55.0,4.27,4.32,2.68,606
23945,23945,23945,1.7,Ideal,I,VS1,61.6,54.0,7.67,7.72,4.74,13298
23946,23946,23946,0.83,Ideal,F,VS2,62.1,55.0,6.01,6.04,3.74,4155
23947,23947,23947,1.02,Ideal,E,SI1,62.9,57.0,6.42,6.38,4.02,5319
23948,23948,23948,0.41,Ideal,E,VS2,62.8,55.0,4.73,4.76,2.98,935
23949,23949,23949,1.51,Premium,J,SI1,59.7,59.0,7.52,7.4,4.45,7637
23950,23950,23950,0.31,Ideal,I,VVS1,61.2,55.0,4.38,4.4,2.68,532
23951,23951,23951,1.09,Premium,F,SI2,61.3,60.0,6.58,6.55,4.03,4662
23952,23952,23952,1.19,Good,E,VS2,59.6,61.0,6.84,6.88,4.08,6854
23953,23953,23953,0.32,Very Good,H,VS1,62.3,58.0,4.37,4.4,2.73,561
23954,23954,23954,0.54,Ideal,G,SI1,61.5,56.0,5.25,5.29,3.24,1337
23955,23955,23955,0.76,Ideal,H,SI1,61.9,55.0,5.88,5.85,3.62,2351
23956,23956,23956,0.54,Ideal,F,VS1,61.0,56.0,5.19,5.29,3.19,1709
23957,23957,23957,0.92,Ideal,I,SI1,61.9,58.0,6.24,6.27,3.87,3340
23958,23958,23958,0.31,Ideal,G,VVS2,62.1,56.0,4.36,4.38,2.71,907
23959,23959,23959,0.79,Ideal,F,SI2,62.1,56.0,5.91,5.93,3.67,3308
23960,23960,23960,1.2,Ideal,G,SI1,60.9,57.0,6.9,6.88,4.19,5710
23961,23961,23961,0.31,Premium,H,VS2,61.7,59.0,4.35,4.38,2.69,435
23962,23962,23962,0.4,Ideal,I,VS2,61.3,56.0,4.76,4.79,2.93,608
23963,23963,23963,0.51,Ideal,G,VS1,61.1,59.0,5.13,5.16,3.15,1700
23964,23964,23964,0.74,Ideal,G,VS2,61.2,59.0,5.86,5.81,3.57,2886
23965,23965,23965,2.06,Premium,J,VVS2,60.8,60.0,8.24,8.21,5.0,13065
23966,23966,23966,1.0,Good,E,SI2,64.3,57.0,6.26,6.22,4.01,3920
23967,23967,23967,0.53,Ideal,F,VVS2,60.9,56.0,5.24,5.27,3.2,2052
23968,23968,23968,1.22,Ideal,I,VS2,61.3,57.0,6.86,6.9,4.22,5147
23969,23969,23969,0.71,Good,I,VS2,64.4,58.0,5.55,5.59,3.59,2300
23970,23970,23970,1.0,Premium,I,SI2,60.5,60.0,6.47,6.44,3.89,3713
23971,23971,23971,1.01,Premium,G,SI1,61.3,60.0,6.47,6.44,3.96,5056
23972,23972,23972,1.5,Very Good,H,SI1,62.0,63.0,7.33,7.25,4.52,8631
23973,23973,23973,0.32,Ideal,E,VS2,61.8,55.0,4.44,4.41,2.73,872
23974,23974,23974,1.01,Good,G,SI1,63.7,62.0,6.27,6.24,3.98,4210
23975,23975,23975,0.3,Ideal,D,VVS2,61.4,58.0,4.33,4.36,2.67,764
23976,23976,23976,1.5,Premium,D,VS2,61.5,59.0,7.31,7.26,4.48,13714
23977,23977,23977,0.41,Premium,G,SI1,59.6,60.0,4.79,4.83,2.87,719
23978,23978,23978,0.71,Very Good,I,VVS2,63.1,55.0,5.68,5.71,3.59,2115
23979,23979,23979,0.9,Ideal,H,SI1,61.8,57.0,6.17,6.12,3.79,3607
23980,23980,23980,0.52,Ideal,H,VS2,61.7,56.0,5.18,5.13,3.18,1438
23981,23981,23981,0.9,Very Good,F,SI2,63.3,59.0,6.17,6.13,3.9,3114
23982,23982,23982,0.41,Very Good,H,VVS2,62.8,58.0,4.71,4.77,2.98,943
23983,23983,23983,1.0,Ideal,F,SI2,62.0,57.0,6.39,6.41,3.97,4580
23984,23984,23984,0.31,Ideal,D,SI1,61.9,56.0,4.38,4.4,2.72,663
23985,23985,23985,0.72,Ideal,F,VS2,61.8,57.0,5.72,5.76,3.56,2824
23986,23986,23986,0.81,Ideal,I,VS2,62.5,57.0,5.97,6.02,3.74,2911
23987,23987,23987,0.35,Ideal,E,VVS1,61.3,56.0,4.55,4.58,2.8,1044
23988,23988,23988,0.48,Ideal,E,VS2,62.5,54.0,4.93,4.98,3.09,1313
23989,23989,23989,0.3,Ideal,I,VS2,61.7,54.1,4.32,4.35,2.67,438
23990,23990,23990,0.3,Ideal,F,SI1,60.1,56.0,4.33,4.36,2.61,475
23991,23991,23991,0.3,Ideal,F,SI1,61.9,57.0,4.27,4.3,2.65,609
23992,23992,23992,1.23,Premium,H,VS2,61.8,58.0,6.91,6.84,4.24,6707
23993,23993,23993,0.31,Very Good,F,SI1,61.0,61.0,4.32,4.35,2.65,442
23994,23994,23994,1.0,Premium,F,SI1,61.3,58.0,6.54,6.45,3.98,5292
23995,23995,23995,0.42,Ideal,F,VVS1,61.9,55.0,4.8,4.82,2.98,1326
23996,23996,23996,1.29,Premium,E,SI1,61.5,58.0,7.0,6.97,4.3,7744
23997,23997,23997,0.34,Ideal,E,SI1,61.4,55.0,4.51,4.48,2.76,596
23998,23998,23998,1.12,Ideal,G,VS2,62.6,56.0,6.62,6.6,4.14,7022
23999,23999,23999,0.7,Ideal,I,SI2,62.1,57.0,5.71,5.63,3.52,2142
24000,24000,24000,0.5,Very Good,E,VS2,61.9,58.0,5.07,5.09,3.14,1624
24001,24001,24001,0.96,Very Good,D,SI1,63.3,58.0,6.25,6.29,3.96,4491
24002,24002,24002,1.57,Ideal,I,VS2,61.4,57.0,7.53,7.49,4.62,10214
24003,24003,24003,1.01,Very Good,F,VS2,63.1,55.0,6.34,6.42,4.02,6733
24004,24004,24004,0.52,Premium,F,VVS2,62.6,55.0,5.16,5.12,3.22,2338
24005,24005,24005,0.3,Ideal,E,VVS2,62.3,55.0,4.36,4.38,2.72,945
24006,24006,24006,2.01,Ideal,I,VS2,62.1,57.0,8.15,8.06,4.99,18102
24007,24007,24007,1.01,Ideal,F,VVS2,61.0,57.0,6.42,6.49,3.94,9316
24008,24008,24008,0.53,Good,D,VS1,56.7,62.0,5.31,5.35,3.11,1822
24009,24009,24009,0.31,Ideal,D,VS2,62.4,54.0,4.38,4.35,2.72,942
24010,24010,24010,0.53,Ideal,G,VS2,61.6,56.0,5.27,5.23,3.23,1397
24011,24011,24011,0.31,Very Good,H,VS1,62.0,59.0,4.33,4.31,2.68,547
24012,24012,24012,1.01,Very Good,F,SI1,62.8,55.0,6.39,6.44,4.02,5739
24013,24013,24013,1.11,Ideal,H,SI1,62.6,56.0,6.62,6.59,4.13,4900
24014,24014,24014,0.53,Premium,E,SI1,61.7,61.0,5.22,5.16,3.2,1395
24015,24015,24015,0.7,Ideal,F,SI1,62.4,55.0,5.65,5.7,3.54,2505
24016,24016,24016,0.27,Very Good,E,VVS2,63.0,55.0,4.1,4.14,2.6,622
24017,24017,24017,0.4,Very Good,G,VS1,62.9,58.0,4.67,4.71,2.96,790
24018,24018,24018,1.01,Very Good,D,SI1,63.4,58.0,6.35,6.31,4.02,6990
24019,24019,24019,0.76,Very Good,G,SI1,59.8,59.0,5.88,5.94,3.54,3002
24020,24020,24020,0.71,Premium,H,SI1,60.0,59.0,5.78,5.73,3.44,2112
24021,24021,24021,0.4,Ideal,D,VS1,62.7,57.0,4.66,4.7,2.93,1018
24022,24022,24022,0.61,Very Good,G,VS1,62.2,56.0,5.44,5.46,3.38,1970
24023,24023,24023,0.42,Very Good,G,VS2,62.8,56.0,4.77,4.79,3.01,847
24024,24024,24024,0.54,Ideal,G,VVS2,61.1,56.0,5.27,5.24,3.21,1842
24025,24025,24025,1.07,Ideal,H,SI1,62.7,57.0,6.49,6.52,4.07,4914
24026,24026,24026,0.71,Very Good,H,SI1,63.2,61.0,5.61,5.58,3.54,2207
24027,24027,24027,1.01,Good,H,SI1,61.1,64.0,6.42,6.45,3.93,4689
24028,24028,24028,0.33,Ideal,E,VS1,61.6,57.0,4.46,4.41,2.73,955
24029,24029,24029,1.16,Ideal,E,VS1,62.0,56.0,6.78,6.72,4.18,10111
24030,24030,24030,0.59,Ideal,F,SI2,62.0,56.0,5.4,5.43,3.36,1386
24031,24031,24031,0.31,Premium,F,VS2,62.4,58.0,4.32,4.3,2.69,802
24032,24032,24032,0.38,Ideal,E,VS1,62.1,57.0,4.63,4.69,2.89,952
24033,24033,24033,0.55,Premium,E,VS2,60.1,59.0,5.27,5.3,3.17,1664
24034,24034,24034,0.32,Ideal,H,VVS2,61.7,55.0,4.37,4.35,2.69,720
24035,24035,24035,0.75,Very Good,G,SI2,62.6,57.0,5.74,5.79,3.61,2133
24036,24036,24036,0.71,Ideal,H,VS1,61.7,56.0,5.74,5.77,3.55,3167
24037,24037,24037,1.0,Premium,I,VS2,61.2,61.0,6.41,6.36,3.92,4269
24038,24038,24038,2.03,Very Good,F,SI2,58.9,61.0,8.29,8.23,4.87,14249
24039,24039,24039,1.11,Ideal,H,SI1,61.3,57.0,6.68,6.7,4.1,5849
24040,24040,24040,0.7,Ideal,G,VS2,60.9,56.0,5.75,5.8,3.52,2452
24041,24041,24041,0.31,Ideal,E,VVS1,61.5,59.0,4.34,4.37,2.68,789
24042,24042,24042,0.34,Ideal,E,VS2,61.5,56.0,4.51,4.53,2.78,646
24043,24043,24043,0.9,Ideal,I,VS2,62.5,57.0,6.11,6.22,3.85,3696
24044,24044,24044,0.3,Premium,E,VVS2,60.2,60.0,4.33,4.3,2.6,1013
24045,24045,24045,0.72,Ideal,E,SI1,62.2,56.0,5.75,5.78,3.58,2498
24046,24046,24046,0.31,Ideal,G,VS1,61.7,56.0,4.33,4.35,2.67,625
24047,24047,24047,1.01,Premium,H,SI2,59.2,58.0,6.56,6.58,3.9,4320
24048,24048,24048,0.3,Premium,F,VS2,60.6,60.0,4.35,4.32,2.63,776
24049,24049,24049,0.39,Good,G,SI2,61.8,58.0,4.67,4.7,2.9,611
24050,24050,24050,1.0,Good,I,SI1,63.9,54.0,6.29,6.25,4.0,3862
24051,24051,24051,0.91,Ideal,E,SI1,62.1,57.0,6.19,6.23,3.86,4414
24052,24052,24052,1.5,Ideal,H,SI1,62.2,55.0,7.36,7.3,4.58,10224
24053,24053,24053,1.01,Good,G,VS1,63.1,59.0,6.39,6.37,4.02,7466
24054,24054,24054,0.9,Very Good,D,SI1,63.3,58.0,6.09,6.12,3.87,3669
24055,24055,24055,0.7,Premium,F,SI1,60.1,61.0,5.72,5.65,3.45,2454
24056,24056,24056,0.4,Very Good,D,SI2,60.9,57.0,4.73,4.76,2.89,855
24057,24057,24057,0.25,Very Good,F,VVS2,62.7,55.0,3.98,4.0,2.51,548
24058,24058,24058,1.03,Premium,F,SI1,62.4,60.0,6.45,6.4,4.01,5335
24059,24059,24059,1.07,Ideal,J,VS2,62.2,57.0,6.57,6.53,4.07,4368
24060,24060,24060,0.57,Very Good,G,VS2,60.2,56.0,5.4,5.44,3.27,1618
24061,24061,24061,1.02,Ideal,F,VS1,62.6,57.0,6.38,6.41,4.02,7812
24062,24062,24062,2.26,Premium,I,VS2,61.6,60.0,8.44,8.37,5.18,15323
24063,24063,24063,1.5,Premium,H,SI1,62.6,56.0,7.31,7.25,4.55,9642
24064,24064,24064,0.33,Ideal,E,VVS1,61.7,55.0,4.46,4.48,2.76,1020
24065,24065,24065,0.33,Ideal,E,SI1,61.9,56.0,4.42,4.41,2.74,579
24066,24066,24066,0.31,Ideal,G,VVS2,62.4,54.0,4.37,4.4,2.74,752
24067,24067,24067,1.09,Premium,F,VS2,62.3,57.0,6.61,6.54,4.1,6922
24068,24068,24068,1.04,Ideal,D,SI2,62.2,56.0,6.46,6.52,4.04,4103
24069,24069,24069,0.32,Ideal,G,SI1,62.3,55.0,4.35,4.39,2.72,432
24070,24070,24070,0.91,Premium,G,SI2,61.3,61.0,6.29,6.25,3.84,3756
24071,24071,24071,0.72,Very Good,E,SI1,62.4,57.0,5.71,5.74,3.58,2846
24072,24072,24072,0.57,Ideal,E,SI1,61.2,55.0,5.37,5.4,3.29,1698
24073,24073,24073,0.32,Ideal,H,VVS1,62.0,55.0,4.39,4.41,2.73,730
24074,24074,24074,2.12,Very Good,J,VS2,62.4,58.0,8.16,8.21,5.1,13248
24075,24075,24075,0.3,Very Good,H,VS1,63.1,56.0,4.3,4.27,2.7,675
24076,24076,24076,0.39,Premium,G,SI1,60.3,59.0,4.7,4.74,2.85,755
24077,24077,24077,1.2,Premium,H,SI2,62.1,59.0,6.79,6.76,4.21,5293
24078,24078,24078,0.3,Ideal,G,VS2,62.8,55.0,4.26,4.3,2.69,545
24079,24079,24079,1.01,Premium,E,SI1,59.9,60.0,6.56,6.5,3.91,5174
24080,24080,24080,0.57,Ideal,I,VS2,62.6,57.0,5.35,5.33,3.34,1395
24081,24081,24081,0.31,Very Good,G,VVS2,62.4,57.0,4.3,4.32,2.69,642
24082,24082,24082,1.01,Good,F,SI1,63.7,59.0,6.31,6.34,4.04,5717
24083,24083,24083,1.21,Very Good,G,VS1,62.8,58.0,6.83,6.79,4.27,8830
24084,24084,24084,0.55,Premium,F,VS2,60.8,59.0,5.31,5.34,3.24,1752
24085,24085,24085,0.7,Good,F,SI1,63.8,59.0,5.6,5.56,3.56,2373
24086,24086,24086,0.41,Ideal,E,VS1,61.8,55.0,4.74,4.78,2.94,1124
24087,24087,24087,0.32,Very Good,I,VS1,62.9,59.0,4.3,4.35,2.72,449
24088,24088,24088,0.3,Premium,H,VS1,62.1,60.0,4.28,4.25,2.66,608
24089,24089,24089,0.7,Very Good,E,VS1,61.9,59.0,5.66,5.7,3.51,2154
24090,24090,24090,0.36,Premium,D,SI2,63.0,59.0,4.57,4.53,2.86,689
24091,24091,24091,1.54,Ideal,J,VS1,61.8,57.0,7.38,7.41,4.57,8512
24092,24092,24092,1.01,Very Good,H,VS2,62.1,55.0,6.35,6.44,3.97,4869
24093,24093,24093,0.72,Very Good,E,VS1,60.2,60.0,5.82,5.85,3.51,2846
24094,24094,24094,0.34,Ideal,H,VS2,61.4,57.0,4.55,4.53,2.78,648
24095,24095,24095,0.31,Very Good,E,VVS2,62.5,58.0,4.3,4.34,2.7,642
24096,24096,24096,1.01,Premium,H,SI1,62.3,59.0,6.42,6.41,4.0,4826
24097,24097,24097,0.33,Ideal,H,VVS1,62.0,57.0,4.46,4.44,2.76,857
24098,24098,24098,1.51,Ideal,E,VS2,61.1,57.0,7.37,7.48,4.53,14453
24099,24099,24099,1.0,Premium,E,VS2,60.0,59.0,6.51,6.46,3.88,7240
24100,24100,24100,0.53,Ideal,E,VS2,62.0,56.0,5.17,5.19,3.22,1732
24101,24101,24101,0.31,Premium,G,VS2,60.6,58.0,4.34,4.37,2.64,544
24102,24102,24102,1.53,Ideal,I,SI2,62.2,56.0,7.35,7.38,4.58,8759
24103,24103,24103,0.39,Very Good,F,VS1,60.5,61.0,4.69,4.71,2.84,1051
24104,24104,24104,1.15,Very Good,G,VS2,62.8,59.0,6.63,6.68,4.17,7644
24105,24105,24105,0.35,Fair,G,VVS2,64.9,56.0,4.45,4.43,2.88,786
24106,24106,24106,0.36,Ideal,H,VVS1,61.2,57.0,4.58,4.6,2.81,1064
24107,24107,24107,0.31,Ideal,H,VS1,61.6,56.0,4.39,4.41,2.71,544
24108,24108,24108,1.54,Ideal,G,VS2,60.5,57.0,7.51,7.49,4.54,13063
24109,24109,24109,0.3,Ideal,E,SI2,61.5,55.0,4.35,4.36,2.68,454
24110,24110,24110,0.54,Premium,F,SI1,59.6,59.0,5.34,5.29,3.17,1334
24111,24111,24111,0.4,Premium,I,SI1,60.4,58.0,4.78,4.82,2.9,812
24112,24112,24112,0.72,Ideal,F,SI1,61.6,56.0,5.78,5.74,3.55,2657
24113,24113,24113,1.02,Premium,D,SI2,60.8,62.0,6.53,6.47,3.95,4518
24114,24114,24114,1.12,Premium,G,SI2,62.5,55.0,6.62,6.55,4.12,4964
24115,24115,24115,2.0,Good,G,VS2,63.6,59.0,7.9,7.97,5.04,18680
24116,24116,24116,0.32,Premium,G,VVS1,62.5,58.0,4.4,4.34,2.73,1080
24117,24117,24117,1.5,Ideal,H,VS1,61.5,56.0,7.3,7.35,4.5,10584
24118,24118,24118,0.32,Ideal,E,VS2,61.8,55.0,4.41,4.43,2.73,702
24119,24119,24119,1.23,Very Good,J,SI2,62.2,58.0,6.88,6.83,4.26,5067
24120,24120,24120,0.51,Ideal,E,VS2,60.7,57.0,5.17,5.21,3.14,1694
24121,24121,24121,0.3,Ideal,F,IF,62.6,57.0,4.31,4.28,2.69,956
24122,24122,24122,1.07,Ideal,H,VS2,62.1,56.0,6.54,6.57,4.07,5526
24123,24123,24123,0.32,Ideal,F,VS2,61.6,55.0,4.41,4.42,2.72,828
24124,24124,24124,0.42,Premium,F,VS2,61.3,59.0,4.87,4.83,2.97,1172
24125,24125,24125,0.33,Very Good,G,SI1,63.5,55.0,4.37,4.4,2.79,631
24126,24126,24126,0.53,Ideal,D,SI1,62.5,57.0,5.23,5.21,3.26,1682
24127,24127,24127,0.31,Ideal,D,VS2,61.0,55.0,4.34,4.37,2.65,942
24128,24128,24128,0.6,Premium,E,SI1,60.8,59.0,5.41,5.44,3.3,1609
24129,24129,24129,0.52,Ideal,G,VVS1,62.2,56.0,5.13,5.17,3.21,2206
24130,24130,24130,1.01,Premium,F,SI1,58.2,58.0,6.56,6.45,3.83,5258
24131,24131,24131,0.9,Good,E,SI1,64.2,60.0,6.02,6.06,3.87,3797
24132,24132,24132,1.51,Ideal,I,SI1,62.7,56.0,7.26,7.3,4.56,8079
24133,24133,24133,1.0,Very Good,H,SI2,60.8,60.0,6.54,6.46,3.94,4056
24134,24134,24134,0.75,Ideal,G,SI1,62.1,55.0,5.76,5.79,3.59,2801
24135,24135,24135,0.4,Good,G,VS2,63.6,57.0,4.67,4.7,2.98,859
24136,24136,24136,1.01,Ideal,H,SI1,62.1,56.0,6.39,6.45,3.99,4461
24137,24137,24137,1.08,Premium,D,SI2,60.6,59.0,6.68,6.63,4.03,5077
24138,24138,24138,1.23,Premium,H,SI1,61.9,58.0,6.82,6.85,4.23,6303
24139,24139,24139,0.41,Very Good,D,VS1,63.4,57.0,4.72,4.67,2.98,1090
24140,24140,24140,0.4,Good,D,SI2,63.6,56.0,4.73,4.69,2.99,882
24141,24141,24141,0.41,Ideal,J,VS1,62.0,57.0,4.74,4.72,2.94,810
24142,24142,24142,1.02,Good,F,SI1,61.1,61.0,6.49,6.55,3.97,5208
24143,24143,24143,1.08,Premium,H,SI2,61.4,59.0,6.6,6.58,4.06,4478
24144,24144,24144,1.05,Ideal,H,SI1,59.9,57.0,6.6,6.64,3.96,4615
24145,24145,24145,2.02,Ideal,J,VS1,61.7,59.0,8.07,8.12,4.98,15105
24146,24146,24146,1.03,Ideal,I,SI1,60.5,59.0,6.49,6.53,3.94,4246
24147,24147,24147,0.42,Ideal,F,VVS1,62.0,55.0,4.82,4.83,2.99,1294
24148,24148,24148,1.01,Ideal,D,VS2,62.2,54.0,6.41,6.44,3.99,7918
24149,24149,24149,0.31,Very Good,E,VVS2,60.6,57.0,4.41,4.44,2.68,752
24150,24150,24150,1.0,Ideal,G,VVS2,61.6,56.0,6.44,6.47,3.97,6843
24151,24151,24151,0.6,Ideal,E,VS1,60.6,57.0,5.43,5.46,3.3,2441
24152,24152,24152,2.18,Very Good,H,SI2,62.1,57.0,8.32,8.36,5.18,17496
24153,24153,24153,1.01,Very Good,I,SI1,61.9,57.0,6.43,6.47,3.98,4010
24154,24154,24154,0.71,Premium,G,SI1,62.2,60.0,5.72,5.64,3.53,2276
24155,24155,24155,0.5,Ideal,E,VS2,61.2,57.0,5.09,5.12,3.13,1578
24156,24156,24156,1.51,Premium,H,VS2,60.5,58.0,7.44,7.38,4.48,11212
24157,24157,24157,2.01,Very Good,G,SI2,60.6,60.0,8.07,8.15,4.94,15092
24158,24158,24158,0.3,Very Good,H,VVS1,62.0,57.0,4.26,4.29,2.65,605
24159,24159,24159,0.34,Fair,G,VS1,65.1,57.0,4.38,4.34,2.82,707
24160,24160,24160,1.12,Ideal,H,SI1,61.8,56.0,6.67,6.65,4.11,5281
24161,24161,24161,0.64,Ideal,I,VVS1,62.0,56.0,5.53,5.56,3.43,2444
24162,24162,24162,0.9,Ideal,H,VS1,61.6,55.0,6.2,6.24,3.83,4502
24163,24163,24163,0.9,Very Good,G,SI1,63.5,59.0,6.05,6.08,3.85,3669
24164,24164,24164,1.0,Very Good,H,SI2,60.6,60.0,6.46,6.49,3.92,4455
24165,24165,24165,0.72,Ideal,F,VS1,62.1,57.0,5.76,5.78,3.59,2909
24166,24166,24166,0.41,Premium,E,SI1,60.8,61.0,4.79,4.74,2.89,733
24167,24167,24167,0.31,Ideal,G,VVS1,61.2,57.0,4.38,4.41,2.69,816
24168,24168,24168,0.59,Ideal,D,SI1,62.3,57.0,5.37,5.4,3.36,1708
24169,24169,24169,0.59,Ideal,E,SI1,62.1,54.0,5.42,5.37,3.35,1708
24170,24170,24170,0.7,Very Good,H,SI1,62.8,59.0,5.64,5.71,3.56,2280
24171,24171,24171,0.39,Good,F,SI1,58.8,64.0,4.85,4.87,2.86,718
24172,24172,24172,0.3,Ideal,J,SI2,61.6,57.0,4.28,4.32,2.65,351
24173,24173,24173,1.5,Very Good,F,VVS2,58.5,62.0,7.42,7.48,4.33,16603
24174,24174,24174,0.91,Ideal,I,VS2,62.4,56.0,6.19,6.22,3.87,3733
24175,24175,24175,0.4,Ideal,D,VVS2,62.4,55.0,4.71,4.74,2.95,988
24176,24176,24176,0.4,Very Good,F,SI2,63.6,59.0,4.68,4.64,2.96,859
24177,24177,24177,1.23,Premium,E,SI1,61.0,58.0,6.93,6.88,4.22,7168
24178,24178,24178,0.7,Premium,E,VS1,62.3,58.0,5.7,5.63,3.53,2473
24179,24179,24179,0.33,Premium,G,VS2,62.1,58.0,4.43,4.38,2.74,743
24180,24180,24180,1.51,Premium,I,VS2,62.3,59.0,7.35,7.33,4.57,9448
